position,observed,predicted
0.0,-0.1709236433985909,0.008371910912715051
1.0,-0.2739658848880946,-0.06566463127418419
2.0,0.24065934957405566,-0.01891596019819756
3.0,-0.09559896561929226,-0.005026885606082346
4.0,-0.041966753098875785,0.013070494042374073
5.0,-0.21281049952047648,-0.003628361772385499
6.0,-0.4478497978982205,-0.00024344439722550487
7.0,-0.3604341200783279,0.004915716388965568
8.0,-0.3286539497017484,-0.017512221298895247
9.0,-0.3339878002236322,-0.018550884418382842
10.0,0.2691952449332064,-0.009706563100395424
11.0,-0.06831708476461877,0.026850604875190736
12.0,0.024810483368486357,0.016117519351700124
13.0,-0.24210965268582307,0.028206498680695247
14.0,-0.3343346436190952,0.0039474516669897415
15.0,-0.37598905266318017,0.02810022477826679
16.0,-0.2950102335444265,0.043636825611807324
17.0,-0.17705340889007817,0.04761929218066496
18.0,-0.14282940585708176,0.061625728241354184
19.0,-0.1968801886255891,0.0696358802671398
20.0,-0.2040948498054768,0.03357566799230008
21.0,-0.18734929964220604,-0.014020060044360913
22.0,-0.07592887703232308,-0.070453187464458
23.0,0.01881308388277416,0.025665730637128344
24.0,-0.005077587211152315,-0.006187836148493543
25.0,0.04092712412044277,-0.05386427006822317
26.0,0.1947854805075467,0.035881417154826324
27.0,-0.07346522371178905,-0.054922338634367816
28.0,-0.15242282573991217,-0.061454112636501135
29.0,-0.09988420576543006,0.023999718811608114
30.0,-0.16728375792994962,0.027381743033210986
31.0,-0.19310606393092555,-0.044493632013847616
32.0,-0.2208200526008587,-0.014164921632841575
33.0,-0.23532190365364414,-0.030274936940139694
34.0,0.08048323951371851,0.003815447762119717
35.0,0.10615536429694844,0.01538826150583227
36.0,0.10149199872021018,-0.025319232201752778
37.0,-0.5432622024243563,-0.011344467939221066
38.0,-0.5481264205131778,-0.036150125887341455
39.0,-0.6666974451457941,-0.024385229917600688
40.0,-0.6458212600348703,-0.06454702972074151
41.0,-0.5583273593524162,-0.037950976234923245
42.0,-0.2441187803045389,-0.053435299970511115
43.0,0.056056538927428595,-0.00473669247462558
44.0,-0.08224592691071443,0.005785110387525136
45.0,0.1336809281678605,0.036569596810681525
46.0,-0.0464543042220932,0.008743053511695001
47.0,-0.5239525363405565,0.0016865515204090818
48.0,-0.5736324085128509,0.00494072951922276
49.0,-0.6862938888816625,-0.00143584018317982
50.0,-0.8271992688604924,-0.02142810876300431
51.0,-0.7551148555069983,-0.007555147548217509
52.0,-0.17449588639184518,-0.02104261916226602
53.0,-0.2006870871547428,0.01324059529074141
54.0,-0.6083965526135615,0.06517615695583051
55.0,0.0739615010944108,-0.005309461457037443
56.0,-0.34015250246582013,-0.0024912084487362855
57.0,0.03681803964199945,0.013926406423159093
58.0,-0.005708346367312785,0.02647229793749471
59.0,0.23247859576126886,-0.05795320707641976
60.0,0.07009886295478897,0.00995395332776348
61.0,0.03754447232841516,-0.1307589077007704
62.0,0.22782576091315299,-0.11982459848380926
63.0,0.38424026664894145,-0.07787993845472096
64.0,0.3985340316663149,0.028404526996038043
65.0,0.13546723344740932,0.0009189093059650578
66.0,0.3058737247519568,-0.03143210405600056
67.0,-0.39448041687085206,-0.06402369056969719
68.0,-0.6939811873708707,-0.012415601579249485
69.0,-0.8033227098668156,0.04772599813082454
70.0,-0.9115722478500629,0.02824181777307851
71.0,-1.0914632353746672,0.034082865214520336
72.0,-1.5991009000298144,0.0001469722477372426
73.0,-1.3990235425438673,-0.0013537160023663803
74.0,-1.1763187219391782,0.037086585241756044
75.0,-0.7797817159882573,0.02822059373940969
76.0,-0.8563817519777444,0.06221636138713075
77.0,-0.7369655941662061,0.004683226277646685
78.0,-0.6754036489725248,0.004530402017851859
79.0,-0.12612976263373601,0.03538544762969697
80.0,-0.0754110581527845,0.09022701250373172
81.0,-0.12589477687437536,0.11080797951366149
82.0,-0.01129322141429981,0.1417960034094299
83.0,-0.0006313528893349291,0.17159018760667746
84.0,0.2745798597639295,0.10389978497433287
85.0,0.018305973042986014,0.09475380972943487
86.0,-0.00019239782091519617,0.056069289817554546
