position,observed,predicted
0.0,-0.1709236433985909,0.1440882328446028
1.0,-0.2739658848880946,-0.003817819437524851
2.0,0.24065934957405566,0.17165867485503758
3.0,-0.09559896561929226,0.1440418604842192
4.0,-0.041966753098875785,-0.0033506947309441654
5.0,-0.21281049952047648,-0.0039338578971127615
6.0,-0.4478497978982205,0.005704049224118775
7.0,-0.3604341200783279,-0.00017276184351705377
8.0,-0.3286539497017484,-0.03279905644144255
9.0,-0.3339878002236322,-0.010690684873461873
10.0,0.2691952449332064,-0.12161222990142928
11.0,-0.06831708476461877,-0.22875114176105307
12.0,0.024810483368486357,-0.20329416623111576
13.0,-0.24210965268582307,-0.13631243423696135
14.0,-0.3343346436190952,-0.16487612182066683
15.0,-0.37598905266318017,-0.1584632670623626
16.0,-0.2950102335444265,-0.13479257245569992
17.0,-0.17705340889007817,-0.20466659609539475
18.0,-0.14282940585708176,-0.24225317582546435
19.0,-0.1968801886255891,0.13574301731477417
20.0,-0.2040948498054768,-0.055694569224070345
21.0,-0.18734929964220604,0.043604831243753646
22.0,-0.07592887703232308,-7.474922120070012e-05
23.0,0.01881308388277416,0.004195735802993087
24.0,-0.005077587211152315,0.002518172358953758
25.0,0.04092712412044277,0.0033484905273208332
26.0,0.1947854805075467,0.002903580227533925
27.0,-0.07346522371178905,0.0987592061018087
28.0,-0.15242282573991217,-0.027917278723264317
29.0,-0.09988420576543006,0.13318228706535282
30.0,-0.16728375792994962,0.02594114816706704
31.0,-0.19310606393092555,-0.0029750105249988046
32.0,-0.2208200526008587,0.0008154828261559896
33.0,-0.23532190365364414,0.028156674093654382
34.0,0.08048323951371851,0.06243593451890952
35.0,0.10615536429694844,-0.022175678733488413
36.0,0.10149199872021018,0.02589324131552061
37.0,-0.5432622024243563,-0.4832976080709583
38.0,-0.5481264205131778,-0.34686868589741615
39.0,-0.6666974451457941,-0.47892523820681276
40.0,-0.6458212600348703,-0.2877080828582053
41.0,-0.5583273593524162,-0.48644894478269946
42.0,-0.2441187803045389,-0.05016601446206853
43.0,0.056056538927428595,-0.0004263284659455457
44.0,-0.08224592691071443,-0.011138560443944076
45.0,0.1336809281678605,0.017542111070772175
46.0,-0.0464543042220932,-0.08297035103864894
47.0,-0.5239525363405565,-0.15956988210250891
48.0,-0.5736324085128509,-0.2564417375436137
49.0,-0.6862938888816625,-0.1939394695466222
50.0,-0.8271992688604924,-0.3621286003988133
51.0,-0.7551148555069983,-0.18513613699871476
52.0,-0.17449588639184518,-0.16651659538087213
53.0,-0.2006870871547428,-0.17162429128462164
54.0,-0.6083965526135615,0.14752999232403616
55.0,0.0739615010944108,-0.15680849808986297
56.0,-0.34015250246582013,0.0023862314457587866
57.0,0.03681803964199945,0.006459542866116876
58.0,-0.005708346367312785,0.2369956439533354
59.0,0.23247859576126886,0.09729513798471057
60.0,0.07009886295478897,0.10014475122109857
61.0,0.03754447232841516,0.0397818277595473
62.0,0.22782576091315299,0.20735801516748306
63.0,0.38424026664894145,-0.02280008492677035
64.0,0.3985340316663149,0.27582283311220956
65.0,0.13546723344740932,0.13772678923880055
66.0,0.3058737247519568,-0.009446260294583904
67.0,-0.39448041687085206,-0.03331874896935538
68.0,-0.6939811873708707,0.1286737310271445
69.0,-0.8033227098668156,-0.03649322202382025
70.0,-0.9115722478500629,-0.0084353215870141
71.0,-1.0914632353746672,0.002234604451558729
72.0,-1.5991009000298144,-0.07474576326543869
73.0,-1.3990235425438673,-0.07474576326543869
74.0,-1.1763187219391782,0.002234604451558727
75.0,-0.7797817159882573,-7.289824034779496e-05
76.0,-0.8563817519777444,-0.036580322938718705
77.0,-0.7369655941662061,0.1287685937496148
78.0,-0.6754036489725248,-0.011169314516705942
79.0,-0.12612976263373601,-0.008547441045553791
80.0,-0.0754110581527845,0.001729038431546132
81.0,-0.12589477687437536,-0.0013838225381533921
82.0,-0.01129322141429981,-0.0061858335116729835
83.0,-0.0006313528893349291,0.017348857158435104
84.0,0.2745798597639295,0.07829870364372336
85.0,0.018305973042986014,-0.008373064238357885
86.0,-0.00019239782091519617,0.09982303208493076
