position,observed,predicted
0.0,-0.1709236433985909,0.0880634548763355
1.0,-0.2739658848880946,0.0
2.0,0.24065934957405566,0.156243535193578
3.0,-0.09559896561929226,0.08962656076474301
4.0,-0.041966753098875785,0.0
5.0,-0.21281049952047648,0.0
6.0,-0.4478497978982205,0.0
7.0,-0.3604341200783279,0.0
8.0,-0.3286539497017484,0.05160371388524568
9.0,-0.3339878002236322,0.01016278125946705
10.0,0.2691952449332064,0.1394614804186666
11.0,-0.06831708476461877,0.12483104740203195
12.0,0.024810483368486357,0.062096294369107574
13.0,-0.24210965268582307,-0.21734683166562388
14.0,-0.3343346436190952,-0.4649428571530299
15.0,-0.37598905266318017,-0.4469192199742686
16.0,-0.2950102335444265,-0.18699350624812464
17.0,-0.17705340889007817,0.13873338650421713
18.0,-0.14282940585708176,0.15139082988012564
19.0,-0.1968801886255891,-0.17848831701687762
20.0,-0.2040948498054768,0.09236876723475802
21.0,-0.18734929964220604,-0.06436262014051866
22.0,-0.07592887703232308,0.02623148506425745
23.0,0.01881308388277416,0.001471054777820495
24.0,-0.005077587211152315,0.0
25.0,0.04092712412044277,0.0008012979376146202
26.0,0.1947854805075467,0.002937516389747373
27.0,-0.07346522371178905,0.036501970453467224
28.0,-0.15242282573991217,0.008318515324247691
29.0,-0.09988420576543006,0.07880082650714614
30.0,-0.16728375792994962,0.06412909635086687
31.0,-0.19310606393092555,0.0
32.0,-0.2208200526008587,0.006175582042301543
33.0,-0.23532190365364414,0.003442638852492762
34.0,0.08048323951371851,0.0578372928106839
35.0,0.10615536429694844,-0.023351602121275804
36.0,0.10149199872021018,0.29641445838462765
37.0,-0.5432622024243563,-0.42968482620685644
38.0,-0.5481264205131778,-0.3361913511078227
39.0,-0.6666974451457941,-0.4249308133268401
40.0,-0.6458212600348703,-0.29768404479266747
41.0,-0.5583273593524162,-0.3417823888307267
42.0,-0.2441187803045389,-0.09137394239109203
43.0,0.056056538927428595,-0.008037311666791102
44.0,-0.08224592691071443,0.07801889270870792
45.0,0.1336809281678605,0.014284360953361441
46.0,-0.0464543042220932,0.07748741050722957
47.0,-0.5239525363405565,-0.42933746617948976
48.0,-0.5736324085128509,-0.35950680904003623
49.0,-0.6862938888816625,-0.6416068960671296
50.0,-0.8271992688604924,-0.7045505005845354
51.0,-0.7551148555069983,-0.6112602554177511
52.0,-0.17449588639184518,-0.4405755055630846
53.0,-0.2006870871547428,0.002662025394791684
54.0,-0.6083965526135615,-0.10813946112424773
55.0,0.0739615010944108,0.14362725786897637
56.0,-0.34015250246582013,0.0011179880073232372
57.0,0.03681803964199945,-0.004379918623340161
58.0,-0.005708346367312785,0.11437890699736031
59.0,0.23247859576126886,0.04911300899677309
60.0,0.07009886295478897,0.09112963979161552
61.0,0.03754447232841516,-0.018898961611768645
62.0,0.22782576091315299,0.25071025704876215
63.0,0.38424026664894145,0.041101474308447024
64.0,0.3985340316663149,0.36456400061059785
65.0,0.13546723344740932,0.27859596991428104
66.0,0.3058737247519568,0.20112049838940196
67.0,-0.39448041687085206,-0.020778110927734728
68.0,-0.6939811873708707,-0.30392651482951377
69.0,-0.8033227098668156,-0.620550669937102
70.0,-0.9115722478500629,-0.5151811864579866
71.0,-1.0914632353746672,-1.030217866911185
72.0,-1.5991009000298144,-1.2391765842560314
73.0,-1.3990235425438673,-1.2391765842560314
74.0,-1.1763187219391782,-1.0302178669111852
75.0,-0.7797817159882573,-0.50965571672621
76.0,-0.8563817519777444,-0.6548515345139861
77.0,-0.7369655941662061,-0.36085654048841365
78.0,-0.6754036489725248,-0.0801567351497192
79.0,-0.12612976263373601,0.0
80.0,-0.0754110581527845,0.0
81.0,-0.12589477687437536,0.035297208195172944
82.0,-0.01129322141429981,-0.05729224496258884
83.0,-0.0006313528893349291,0.003919112451319803
84.0,0.2745798597639295,-0.00887291412756266
85.0,0.018305973042986014,0.03583607891241306
86.0,-0.00019239782091519617,0.07884480109085819
