position,observed,predicted
0.0,-0.1709236433985909,-0.018995173370656007
1.0,-0.2739658848880946,0.012925563963730988
2.0,0.24065934957405566,0.10603233332990153
3.0,-0.09559896561929226,-0.03767610996760592
4.0,-0.041966753098875785,-0.036512114498964
5.0,-0.21281049952047648,0.05748050336191859
6.0,-0.4478497978982205,0.01738290776217118
7.0,-0.3604341200783279,0.07764067705244647
8.0,-0.3286539497017484,-0.0015639642316970037
9.0,-0.3339878002236322,0.049065627301616434
10.0,0.2691952449332064,-0.0009385061223894537
11.0,-0.06831708476461877,0.04836307650057531
12.0,0.024810483368486357,0.028989504051712245
13.0,-0.24210965268582307,0.07347683520771842
14.0,-0.3343346436190952,0.07982111304592458
15.0,-0.37598905266318017,0.1087337000789127
16.0,-0.2950102335444265,0.08416432508045422
17.0,-0.17705340889007817,0.04479967461762496
18.0,-0.14282940585708176,0.020156410426235536
19.0,-0.1968801886255891,-0.1633284672422575
20.0,-0.2040948498054768,-0.029224569425913536
21.0,-0.18734929964220604,0.039064683621820785
22.0,-0.07592887703232308,-0.007573426896287094
23.0,0.01881308388277416,-0.005538762970433323
24.0,-0.005077587211152315,0.020259140437956975
25.0,0.04092712412044277,-0.013723034208165707
26.0,0.1947854805075467,-0.02513585754407749
27.0,-0.07346522371178905,0.0701251759124732
28.0,-0.15242282573991217,0.0932411645230334
29.0,-0.09988420576543006,-0.07764673879159943
30.0,-0.16728375792994962,-0.06669350099291231
31.0,-0.19310606393092555,-0.023832146306927735
32.0,-0.2208200526008587,0.03835427877687076
33.0,-0.23532190365364414,0.02032560381370323
34.0,0.08048323951371851,-0.06051890275259445
35.0,0.10615536429694844,-0.0652281177282032
36.0,0.10149199872021018,-0.0541259637400916
37.0,-0.5432622024243563,-0.037931803543424215
38.0,-0.5481264205131778,0.03819082308777716
39.0,-0.6666974451457941,-0.005797903263700582
40.0,-0.6458212600348703,-0.06025990991039587
41.0,-0.5583273593524162,0.07258060665053269
42.0,-0.2441187803045389,0.023518495029507012
43.0,0.056056538927428595,0.027654823068074277
44.0,-0.08224592691071443,0.007776183074526538
45.0,0.1336809281678605,0.04312223474961211
46.0,-0.0464543042220932,-0.004068425235423316
47.0,-0.5239525363405565,0.08042837287136557
48.0,-0.5736324085128509,-0.033135509759456706
49.0,-0.6862938888816625,-0.00047280272147882013
50.0,-0.8271992688604924,0.12185539253929874
51.0,-0.7551148555069983,0.043838783473749
52.0,-0.17449588639184518,0.10719184426219318
53.0,-0.2006870871547428,-0.03200215466434015
54.0,-0.6083965526135615,-0.13315916734292876
55.0,0.0739615010944108,-0.0495177917040017
56.0,-0.34015250246582013,-0.005045105414708036
57.0,0.03681803964199945,0.03146538132028694
58.0,-0.005708346367312785,-0.07033230078138002
59.0,0.23247859576126886,0.006079926369576258
60.0,0.07009886295478897,-0.025447479581344006
61.0,0.03754447232841516,0.0292375212607205
62.0,0.22782576091315299,0.1195357803663006
63.0,0.38424026664894145,-0.020073526936809083
64.0,0.3985340316663149,-0.08825158237250619
65.0,0.13546723344740932,-0.08368714871858624
66.0,0.3058737247519568,-0.031526277797554646
67.0,-0.39448041687085206,0.0739365134652865
68.0,-0.6939811873708707,-0.006551072766794005
69.0,-0.8033227098668156,0.04923969115908803
70.0,-0.9115722478500629,-0.008936815342856863
71.0,-1.0914632353746672,0.000374292881568689
72.0,-1.5991009000298144,0.04410525897330997
73.0,-1.3990235425438673,0.023822472334214195
74.0,-1.1763187219391782,0.028807222203189115
75.0,-0.7797817159882573,-0.029249365264176198
76.0,-0.8563817519777444,0.0783005072957442
77.0,-0.7369655941662061,0.040335880637184233
78.0,-0.6754036489725248,0.010322588861933052
79.0,-0.12612976263373601,-0.002447599044230172
80.0,-0.0754110581527845,-0.033780069708601944
81.0,-0.12589477687437536,-0.01300561717757099
82.0,-0.01129322141429981,0.06771502028018204
83.0,-0.0006313528893349291,-0.008550109792051409
84.0,0.2745798597639295,0.045575024058598534
85.0,0.018305973042986014,0.05774015310661303
86.0,-0.00019239782091519617,0.03803253857602347
