position,observed,predicted
0.0,-0.1709236433985909,0.004797914926762529
1.0,-0.2739658848880946,-0.06674200779806672
2.0,0.24065934957405566,-0.024604450693849516
3.0,-0.09559896561929226,-0.010708318790320642
4.0,-0.041966753098875785,0.01339761489418114
5.0,-0.21281049952047648,-0.010713873660709819
6.0,-0.4478497978982205,0.011650663658969074
7.0,-0.3604341200783279,0.008072584860818624
8.0,-0.3286539497017484,-0.006448499973906274
9.0,-0.3339878002236322,-0.011438324058988753
10.0,0.2691952449332064,0.0008035041996606237
11.0,-0.06831708476461877,0.039736248906619455
12.0,0.024810483368486357,0.05173113243117963
13.0,-0.24210965268582307,0.0819457971686257
14.0,-0.3343346436190952,0.05536889766126471
15.0,-0.37598905266318017,0.0894936044632783
16.0,-0.2950102335444265,0.09548485957548612
17.0,-0.17705340889007817,0.045468682012350735
18.0,-0.14282940585708176,0.06738356142683817
19.0,-0.1968801886255891,-0.03324365685497315
20.0,-0.2040948498054768,0.018099780453741915
21.0,-0.18734929964220604,-0.04266521882395291
22.0,-0.07592887703232308,-0.04047242310914176
23.0,0.01881308388277416,0.0046958530392234655
24.0,-0.005077587211152315,0.004041807008330164
25.0,0.04092712412044277,-0.002684478906235978
26.0,0.1947854805075467,0.05757071609065522
27.0,-0.07346522371178905,0.037978808222796895
28.0,-0.15242282573991217,0.0676995227081137
29.0,-0.09988420576543006,0.01875319866075367
30.0,-0.16728375792994962,0.019850187795354343
31.0,-0.19310606393092555,-0.03642196031834216
32.0,-0.2208200526008587,0.020526281886663996
33.0,-0.23532190365364414,-0.0149097186474419
34.0,0.08048323951371851,0.004463269803387148
35.0,0.10615536429694844,0.012981409617520633
36.0,0.10149199872021018,-0.03449536017834292
37.0,-0.5432622024243563,-0.022768559216085466
38.0,-0.5481264205131778,0.03973636425254295
39.0,-0.6666974451457941,-0.032389245918015494
40.0,-0.6458212600348703,-0.04898285556390014
41.0,-0.5583273593524162,0.02024794338949599
42.0,-0.2441187803045389,-0.03502656061339635
43.0,0.056056538927428595,-0.0008968786154382307
44.0,-0.08224592691071443,0.009966233779256267
45.0,0.1336809281678605,0.0096917782011003
46.0,-0.0464543042220932,-0.011794871847638139
47.0,-0.5239525363405565,0.04015561533574297
48.0,-0.5736324085128509,0.022059308624652506
49.0,-0.6862938888816625,0.04324152852199609
50.0,-0.8271992688604924,0.08023794384470619
51.0,-0.7551148555069983,0.0672927351866191
52.0,-0.17449588639184518,0.07743135712462319
53.0,-0.2006870871547428,0.046463237579306316
54.0,-0.6083965526135615,-0.01677381227055858
55.0,0.0739615010944108,0.007605048911167895
56.0,-0.34015250246582013,0.001769980937189328
57.0,0.03681803964199945,0.01850613258982234
58.0,-0.005708346367312785,0.031785594921957615
59.0,0.23247859576126886,0.045216343304358676
60.0,0.07009886295478897,0.042898056252061396
61.0,0.03754447232841516,0.01991018436837571
62.0,0.22782576091315299,0.0558873802916151
63.0,0.38424026664894145,-0.02234046835870986
64.0,0.3985340316663149,0.017414893715849377
65.0,0.13546723344740932,0.020550326442545994
66.0,0.3058737247519568,-0.03769106838960697
67.0,-0.39448041687085206,0.056181872609439375
68.0,-0.6939811873708707,-0.02268857102192989
69.0,-0.8033227098668156,0.03608040207337764
70.0,-0.9115722478500629,0.06173277367556435
71.0,-1.0914632353746672,0.09480223377950119
72.0,-1.5991009000298144,0.06848271051099127
73.0,-1.3990235425438673,0.0674764632927535
74.0,-1.1763187219391782,0.09623459362610065
75.0,-0.7797817159882573,0.06461738779873183
76.0,-0.8563817519777444,0.05255654013426844
77.0,-0.7369655941662061,-0.03193743730883482
78.0,-0.6754036489725248,-0.010398577081801278
79.0,-0.12612976263373601,-0.00279889208175122
80.0,-0.0754110581527845,0.032042930314133335
81.0,-0.12589477687437536,0.007511815639075513
82.0,-0.01129322141429981,0.007273314944613133
83.0,-0.0006313528893349291,-0.0018470507711711149
84.0,0.2745798597639295,-0.002231094091995197
85.0,0.018305973042986014,-0.04930266348124152
86.0,-0.00019239782091519617,-0.0006478354480564339
