position,observed,predicted
0.0,-0.1709236433985909,0.0017144267398272594
1.0,-0.2739658848880946,-0.04760385332610656
2.0,0.24065934957405566,-0.016756187804211616
3.0,-0.09559896561929226,-0.008178284431104306
4.0,-0.041966753098875785,0.009793553702899709
5.0,-0.21281049952047648,-0.007013923991709866
6.0,-0.4478497978982205,0.006543346262629511
7.0,-0.3604341200783279,0.007320205019833082
8.0,-0.3286539497017484,-0.013488155209866112
9.0,-0.3339878002236322,-0.009751932207054616
10.0,0.2691952449332064,-0.00900140214891518
11.0,-0.06831708476461877,0.04828520423832983
12.0,0.024810483368486357,0.016159704194927172
13.0,-0.24210965268582307,0.045839184631801956
14.0,-0.3343346436190952,0.027873569407020165
15.0,-0.37598905266318017,0.04218063099836785
16.0,-0.2950102335444265,0.056807328114920265
17.0,-0.17705340889007817,0.04188744273400133
18.0,-0.14282940585708176,0.02174437051854411
19.0,-0.1968801886255891,0.15761487639920335
20.0,-0.2040948498054768,0.0006795387965035619
21.0,-0.18734929964220604,-0.02369024389291258
22.0,-0.07592887703232308,-0.0684413943249923
23.0,0.01881308388277416,-0.0022608156807562493
24.0,-0.005077587211152315,0.0023047736821741062
25.0,0.04092712412044277,-0.005916589141692744
26.0,0.1947854805075467,0.02522408202482626
27.0,-0.07346522371178905,-0.011882916669690595
28.0,-0.15242282573991217,-0.016418405865190232
29.0,-0.09988420576543006,0.009942201593380431
30.0,-0.16728375792994962,0.01581616041192126
31.0,-0.19310606393092555,-0.03914168490559967
32.0,-0.2208200526008587,-0.02273384553586154
33.0,-0.23532190365364414,-0.03640877961366595
34.0,0.08048323951371851,-0.011017698250941016
35.0,0.10615536429694844,0.0018791040767431146
36.0,0.10149199872021018,-0.032314138758359444
37.0,-0.5432622024243563,-0.005547205893371342
38.0,-0.5481264205131778,-0.021911328503729482
39.0,-0.6666974451457941,-0.017625661666583317
40.0,-0.6458212600348703,-0.03456128081883184
41.0,-0.5583273593524162,-0.02880681263377009
42.0,-0.2441187803045389,-0.03211561030822862
43.0,0.056056538927428595,-0.0009948378890159253
44.0,-0.08224592691071443,0.005651073839169029
45.0,0.1336809281678605,0.010114460947558373
46.0,-0.0464543042220932,-0.01400643856439772
47.0,-0.5239525363405565,0.02419671812756648
48.0,-0.5736324085128509,0.02693558599219735
49.0,-0.6862938888816625,0.024750401978315878
50.0,-0.8271992688604924,0.009177589320543763
51.0,-0.7551148555069983,0.016330515390631156
52.0,-0.17449588639184518,0.034327088584645525
53.0,-0.2006870871547428,0.025332561723135832
54.0,-0.6083965526135615,0.13931228112230679
55.0,0.0739615010944108,-0.004836525432929913
56.0,-0.34015250246582013,0.0012015254761506206
57.0,0.03681803964199945,0.01344645940837797
58.0,-0.005708346367312785,0.021670586153142723
59.0,0.23247859576126886,-0.010225384630119135
60.0,0.07009886295478897,0.008811256127031196
61.0,0.03754447232841516,-0.02155929095501416
62.0,0.22782576091315299,-0.04435429502824404
63.0,0.38424026664894145,0.19800392803203778
64.0,0.3985340316663149,0.02962574242969103
65.0,0.13546723344740932,0.01163713231763835
66.0,0.3058737247519568,-0.018172618074904053
67.0,-0.39448041687085206,-0.02052949312657585
68.0,-0.6939811873708707,0.007242571723746626
69.0,-0.8033227098668156,0.08127309295383715
70.0,-0.9115722478500629,0.05034972816766157
71.0,-1.0914632353746672,0.07486973716287898
72.0,-1.5991009000298144,0.047712586204625686
73.0,-1.3990235425438673,0.05231306052415547
74.0,-1.1763187219391782,0.06826940254183593
75.0,-0.7797817159882573,0.058385735608975455
76.0,-0.8563817519777444,0.084936117855642
77.0,-0.7369655941662061,-0.03584754032579072
78.0,-0.6754036489725248,-0.02833856109633684
79.0,-0.12612976263373601,-0.01579392891482118
80.0,-0.0754110581527845,0.04549144797350655
81.0,-0.12589477687437536,0.075632366121632
82.0,-0.01129322141429981,0.06483671518274023
83.0,-0.0006313528893349291,0.08190055513520833
84.0,0.2745798597639295,0.017184350667965153
85.0,0.018305973042986014,0.008887793709279323
86.0,-0.00019239782091519617,0.017659820140000504
