position,observed,predicted
0.0,-0.1709236433985909,0.09732800340244963
1.0,-0.2739658848880946,0.08406750920064461
2.0,0.24065934957405566,0.2724414678523904
3.0,-0.09559896561929226,0.058689292243153245
4.0,-0.041966753098875785,0.0045994128664128275
5.0,-0.21281049952047648,0.09551842513875645
6.0,-0.4478497978982205,0.0654223872582898
7.0,-0.3604341200783279,0.009154369756508777
8.0,-0.3286539497017484,0.016218894700366752
9.0,-0.3339878002236322,0.006810570892903063
10.0,0.2691952449332064,-0.012299063185711931
11.0,-0.06831708476461877,-0.023298028567342144
12.0,0.024810483368486357,-0.023268788425769942
13.0,-0.24210965268582307,-0.00586254651889724
14.0,-0.3343346436190952,-0.010812432593477151
15.0,-0.37598905266318017,-0.02310907918370972
16.0,-0.2950102335444265,0.05932442922250062
17.0,-0.17705340889007817,0.06432354116124084
18.0,-0.14282940585708176,-0.01289985389380574
19.0,-0.1968801886255891,-0.06953852140880475
20.0,-0.2040948498054768,-0.049862183569600156
21.0,-0.18734929964220604,0.0018475812819393155
22.0,-0.07592887703232308,-0.007548158053782432
23.0,0.01881308388277416,-0.0476932758025575
24.0,-0.005077587211152315,0.011296305541697868
25.0,0.04092712412044277,-0.03328548873123469
26.0,0.1947854805075467,-0.034357403351185145
27.0,-0.07346522371178905,0.059520130816901905
28.0,-0.15242282573991217,0.054465305517687086
29.0,-0.09988420576543006,-0.08073338770494913
30.0,-0.16728375792994962,-0.08455881322012522
31.0,-0.19310606393092555,-0.06034537585274281
32.0,-0.2208200526008587,0.04549577920586657
33.0,-0.23532190365364414,0.006091279607516923
34.0,0.08048323951371851,-0.0037883721905220494
35.0,0.10615536429694844,-0.010946261729371423
36.0,0.10149199872021018,0.029806006081664203
37.0,-0.5432622024243563,-0.0675540432450945
38.0,-0.5481264205131778,-0.03631900449167766
39.0,-0.6666974451457941,-0.0746611972231269
40.0,-0.6458212600348703,-0.08165974521071787
41.0,-0.5583273593524162,-0.016826288526623198
42.0,-0.2441187803045389,-0.027950166830812195
43.0,0.056056538927428595,0.01611726815044948
44.0,-0.08224592691071443,0.01783699981104148
45.0,0.1336809281678605,0.015056002155940823
46.0,-0.0464543042220932,-0.019592758545649305
47.0,-0.5239525363405565,-0.015277555999497516
48.0,-0.5736324085128509,-0.04076754644207989
49.0,-0.6862938888816625,-0.08957756341839006
50.0,-0.8271992688604924,-0.016532777201914383
51.0,-0.7551148555069983,-0.010680107026816987
52.0,-0.17449588639184518,0.03839715997785905
53.0,-0.2006870871547428,0.028273974734405478
54.0,-0.6083965526135615,-0.029674062992709974
55.0,0.0739615010944108,-0.0010676866075482831
56.0,-0.34015250246582013,-0.0012149642754227061
57.0,0.03681803964199945,0.009781188999985809
58.0,-0.005708346367312785,-0.04624290201737966
59.0,0.23247859576126886,-0.015281965099171782
60.0,0.07009886295478897,0.03414099695924241
61.0,0.03754447232841516,-0.03797745180197431
62.0,0.22782576091315299,0.09081246925445818
63.0,0.38424026664894145,-0.17733110026055585
64.0,0.3985340316663149,-0.010076605724579328
65.0,0.13546723344740932,-0.05792888544785144
66.0,0.3058737247519568,-0.04463708919967536
67.0,-0.39448041687085206,0.05142447155412035
68.0,-0.6939811873708707,-0.007094052464885342
69.0,-0.8033227098668156,-0.015648144298529915
70.0,-0.9115722478500629,-0.017526998434880432
71.0,-1.0914632353746672,-0.04962700891922983
72.0,-1.5991009000298144,-0.06243248678702701
73.0,-1.3990235425438673,-0.07771959790297196
74.0,-1.1763187219391782,-0.05914013801305864
75.0,-0.7797817159882573,-0.037906916162519774
76.0,-0.8563817519777444,-0.04231219148376366
77.0,-0.7369655941662061,0.00629245395511208
78.0,-0.6754036489725248,0.0017572105502990808
79.0,-0.12612976263373601,-0.038100028663327234
80.0,-0.0754110581527845,-0.07756471532744261
81.0,-0.12589477687437536,-0.07581795832336778
82.0,-0.01129322141429981,-0.06401925586457642
83.0,-0.0006313528893349291,-0.11546157195803392
84.0,0.2745798597639295,-0.027033148883592897
85.0,0.018305973042986014,0.037876689612133314
86.0,-0.00019239782091519617,-0.00820802811802735
