position,observed,predicted
0.0,-0.1709236433985909,-0.013599524501810123
1.0,-0.2739658848880946,-0.03910098775236356
2.0,0.24065934957405566,0.05214259108552763
3.0,-0.09559896561929226,-0.03131192426489216
4.0,-0.041966753098875785,-0.012263169307662497
5.0,-0.21281049952047648,0.01891835625937055
6.0,-0.4478497978982205,0.009080386325442164
7.0,-0.3604341200783279,0.03226378026698268
8.0,-0.3286539497017484,-0.013338948571012555
9.0,-0.3339878002236322,0.004466643515147926
10.0,0.2691952449332064,-0.07584580285536267
11.0,-0.06831708476461877,0.04872034913760042
12.0,0.024810483368486357,-0.0065492465223406
13.0,-0.24210965268582307,0.05655889748874469
14.0,-0.3343346436190952,0.06051180264082239
15.0,-0.37598905266318017,0.08757876127395876
16.0,-0.2950102335444265,0.0698842845991971
17.0,-0.17705340889007817,0.04590159337783312
18.0,-0.14282940585708176,-0.07825413455291319
19.0,-0.1968801886255891,0.039940682408396246
20.0,-0.2040948498054768,-0.03431118346550941
21.0,-0.18734929964220604,0.067861340783004
22.0,-0.07592887703232308,0.0025242597123540573
23.0,0.01881308388277416,0.014029273803459133
24.0,-0.005077587211152315,0.04168747565217295
25.0,0.04092712412044277,-0.004864176884956968
26.0,0.1947854805075467,0.007398917532972635
27.0,-0.07346522371178905,0.059530394329007474
28.0,-0.15242282573991217,0.11174122029665941
29.0,-0.09988420576543006,-0.05215119781489446
30.0,-0.16728375792994962,-0.05136357267341688
31.0,-0.19310606393092555,-0.03040955505572851
32.0,-0.2208200526008587,0.05389464932296375
33.0,-0.23532190365364414,0.040783138878017336
34.0,0.08048323951371851,-0.023406344685925017
35.0,0.10615536429694844,-0.027773226819230088
36.0,0.10149199872021018,-0.09057313212540519
37.0,-0.5432622024243563,-0.024497944037027663
38.0,-0.5481264205131778,0.04912920045086099
39.0,-0.6666974451457941,-0.00948703348126055
40.0,-0.6458212600348703,-0.04453592077457636
41.0,-0.5583273593524162,0.030643093218890426
42.0,-0.2441187803045389,-0.00861797715208894
43.0,0.056056538927428595,0.005780030445019155
44.0,-0.08224592691071443,-0.02592513677801399
45.0,0.1336809281678605,0.007789769211345221
46.0,-0.0464543042220932,0.045627875851817414
47.0,-0.5239525363405565,0.09701086576916108
48.0,-0.5736324085128509,0.03847962065831522
49.0,-0.6862938888816625,0.04635674290704545
50.0,-0.8271992688604924,0.13971515876921983
51.0,-0.7551148555069983,0.06863430316223981
52.0,-0.17449588639184518,0.11384666060345643
53.0,-0.2006870871547428,-0.009215790305140038
54.0,-0.6083965526135615,0.051120779488824646
55.0,0.0739615010944108,-0.08815141630330736
56.0,-0.34015250246582013,0.002011681976285614
57.0,0.03681803964199945,0.02313018406452883
58.0,-0.005708346367312785,-0.04175359282033699
59.0,0.23247859576126886,0.0003598167498723437
60.0,0.07009886295478897,-0.010548983449740099
61.0,0.03754447232841516,-0.000998930304925913
62.0,0.22782576091315299,0.13150584953414565
63.0,0.38424026664894145,-0.040414942316981
64.0,0.3985340316663149,-0.027337843163932587
65.0,0.13546723344740932,-0.041180527340748965
66.0,0.3058737247519568,-0.035333848660396135
67.0,-0.39448041687085206,0.03051885754684225
68.0,-0.6939811873708707,0.05896419815526031
69.0,-0.8033227098668156,0.19613458653288351
70.0,-0.9115722478500629,0.1298311142548094
71.0,-1.0914632353746672,0.16960205974332968
72.0,-1.5991009000298144,0.19556771912910906
73.0,-1.3990235425438673,0.1885989897446357
74.0,-1.1763187219391782,0.1815408262485683
75.0,-0.7797817159882573,0.12437003930509087
76.0,-0.8563817519777444,0.2065041677662931
77.0,-0.7369655941662061,0.07802171037027773
78.0,-0.6754036489725248,0.001772212033281684
79.0,-0.12612976263373601,-0.01621927391828525
80.0,-0.0754110581527845,-0.0017604492518586954
81.0,-0.12589477687437536,0.014374585167308726
82.0,-0.01129322141429981,0.041326300005573254
83.0,-0.0006313528893349291,0.0008639625007827908
84.0,0.2745798597639295,0.004814159238477354
85.0,0.018305973042986014,0.07046438931202871
86.0,-0.00019239782091519617,0.06747310913401745
