position,observed,predicted
0.0,-0.1709236433985909,0.19025766475307362
1.0,-0.2739658848880946,0.03383048932052947
2.0,0.24065934957405566,0.25703027339630274
3.0,-0.09559896561929226,0.13419969828842115
4.0,-0.041966753098875785,0.0
5.0,-0.21281049952047648,0.011808912456742933
6.0,-0.4478497978982205,0.11609625804690012
7.0,-0.3604341200783279,0.005459278970629079
8.0,-0.3286539497017484,0.042594958230329
9.0,-0.3339878002236322,-0.020092139581345536
10.0,0.2691952449332064,-0.006867240022984
11.0,-0.06831708476461877,0.11419038922610787
12.0,0.024810483368486357,-0.001156163252217279
13.0,-0.24210965268582307,-0.14509557168696308
14.0,-0.3343346436190952,-0.4368502626177797
15.0,-0.37598905266318017,-0.3827727482319687
16.0,-0.2950102335444265,0.006857469376163512
17.0,-0.17705340889007817,0.19664587902626982
18.0,-0.14282940585708176,0.27489032669546737
19.0,-0.1968801886255891,-0.18310497947959203
20.0,-0.2040948498054768,0.09536033044212681
21.0,-0.18734929964220604,-0.013875985521719628
22.0,-0.07592887703232308,0.01517100707241216
23.0,0.01881308388277416,0.04003299124061785
24.0,-0.005077587211152315,0.0037166814776813106
25.0,0.04092712412044277,-0.034311776213877
26.0,0.1947854805075467,0.029844919429255237
27.0,-0.07346522371178905,0.024971111073508148
28.0,-0.15242282573991217,0.05311235719583322
29.0,-0.09988420576543006,-0.04438801989377974
30.0,-0.16728375792994962,-0.06657276972873923
31.0,-0.19310606393092555,-0.07684853662029238
32.0,-0.2208200526008587,-0.02381614834127761
33.0,-0.23532190365364414,0.016254220919852593
34.0,0.08048323951371851,0.059629048960590986
35.0,0.10615536429694844,-0.05274385012203311
36.0,0.10149199872021018,0.17965488763381968
37.0,-0.5432622024243563,-0.4246514587987115
38.0,-0.5481264205131778,-0.40085005642140853
39.0,-0.6666974451457941,-0.4684304255336458
40.0,-0.6458212600348703,-0.3850950526276033
41.0,-0.5583273593524162,-0.3557978724741993
42.0,-0.2441187803045389,-0.13519264804528686
43.0,0.056056538927428595,0.022918920969125067
44.0,-0.08224592691071443,0.08197295056531424
45.0,0.1336809281678605,0.12985446922375873
46.0,-0.0464543042220932,-0.10063655672785521
47.0,-0.5239525363405565,-0.454027078840978
48.0,-0.5736324085128509,-0.4465530127806951
49.0,-0.6862938888816625,-0.6152393978062043
50.0,-0.8271992688604924,-0.7202038564006986
51.0,-0.7551148555069983,-0.5883549025943754
52.0,-0.17449588639184518,-0.22009815423595894
53.0,-0.2006870871547428,0.05715169522629213
54.0,-0.6083965526135615,-0.10341741904374506
55.0,0.0739615010944108,0.10342010215530867
56.0,-0.34015250246582013,-0.002627590213783764
57.0,0.03681803964199945,0.05990762514191986
58.0,-0.005708346367312785,0.1264358398502741
59.0,0.23247859576126886,0.05331671197080637
60.0,0.07009886295478897,0.1084718060931897
61.0,0.03754447232841516,0.044199984149638626
62.0,0.22782576091315299,0.1519023964996495
63.0,0.38424026664894145,0.04802535962540736
64.0,0.3985340316663149,0.18695964791997424
65.0,0.13546723344740932,0.023634737266487044
66.0,0.3058737247519568,-0.004936666199314525
67.0,-0.39448041687085206,-0.18837414598595778
68.0,-0.6939811873708707,-0.41699725958487727
69.0,-0.8033227098668156,-0.6308212878168845
70.0,-0.9115722478500629,-0.5854470358830243
71.0,-1.0914632353746672,-0.9096137230353666
72.0,-1.5991009000298144,-1.2084815863997465
73.0,-1.3990235425438673,-1.2079243484668831
74.0,-1.1763187219391782,-0.9096137230353666
75.0,-0.7797817159882573,-0.5933048093689691
76.0,-0.8563817519777444,-0.6263307701866374
77.0,-0.7369655941662061,-0.3940091940120116
78.0,-0.6754036489725248,-0.1662093304863894
79.0,-0.12612976263373601,0.0
80.0,-0.0754110581527845,0.0
81.0,-0.12589477687437536,0.020086968071948933
82.0,-0.01129322141429981,0.05351760429640796
83.0,-0.0006313528893349291,0.0173224085247081
84.0,0.2745798597639295,0.10377522662550255
85.0,0.018305973042986014,0.08231815760847078
86.0,-0.00019239782091519617,0.038884401500459846
